Prot_FDR_confidence;Accession;Description;SV1_Abund.;SV2_Abund.;SV3_Abund.;SV4_Abund.;SV5_Abund.;SV6_Abund.;SV7_Abund.;SV8_Abund.;SV9_Abund.;SV10_Abund.;SV11_Abund.;SV17_Abund.;SV20_Abund.;SV21_Abund.;SV22_Abund.;SV23_Abund.;SV24_Abund.;SV27_Abund.;SV29_Abund.;SV30_Abund.;SV31_Abund.;SV32_Abund.;SV33_Abund.;SV34_Abund.;SV38_Abund.;SV41_Abund.;SV42_Abund.;SV43_Abund.;SV44_Abund.;SV47_Abund.;SV48_Abund.;SV49_Abund.;SV51_Abund.;SV52_Abund.;SV53_Abund.;SV54_Abund.;SV55_Abund.;SV56_Abund.;SV57_Abund.;SV58_Abund.;SV59_Abund.;SV60_Abund.;SV61_Abund.;SV62_Abund.;SV63_Abund.;SV64_Abund.;SV65_Abund.;SV66_Abund.;SV67_Abund.;SV68_Abund.;SV69_Abund.;SV70_Abund.;SV71_Abund.;SV72_Abund.;SV73_Abund.;SV74_Abund.;SV75_Abund.;SV76_Abund.;SV77_Abund.;SV78_Abund.;SV79_Abund.;SV80_Abund.;SV81_Abund.;SV82_Abund.;SV83_Abund.;SV84_Abund.;SV85_Abund.;SV86_Abund.;SV87_Abund.;SV88_Abund.;Biological_Process;Cellular_Component;Molecular_Function;Amount_1;Percentage_1;Amount_2;Percentage_2;Amount_NSSI;Percentage_NSSI;Amount_HC;Percentage_HC
High;P68871;Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2;4861611.141;8267499.625;7887240.75;10163567.72;11856441.63;4100313.188;11663470.61;696743.1094;4167381.219;37010965.19;200626951.1;53918451.19;147814880.2;354758858.5;81433667.75;41704792.5;48995921.25;43869710;81935388.13;19348648.63;15179236.63;23557966.94;13281702.94;9821467.469;2423942.531;60002438.5;10389744;10597249.5;13645828;15703860.25;24545395;19264416.13;27322190.78;13470060.31;58491589;24287356.5;11543764.88;32835998;61873896;52049079.38;3478491;29641708.2;32290399;12121376.75;14756981.75;64678825;21144442.66;10447149;40830408;9824385.75;9233325.5;16354401.5;2540745.531;7681483;5404570.734;3519680.625;;;15925894.25;16625613;7428623.906;8922811.875;26870874;9937348;30015292.75;18420346.38;14444722.56;15239013;24414414.5;42842564;"other metabolic processes;stress response;transport;other biological processes";"non-structural extracellular;cytosol;other cell component";other molecular function;68;97.14;68;97.14;36;100;32;94.12
High;P17302;Gap junction alpha-1 protein OS=Homo sapiens OX=9606 GN=GJA1 PE=1 SV=2;4681529;45006136;36721560;40685800;17612398;14162015;15836546;25760758;20535884;68533336;7317309.5;5232207;;3284177.75;;9858853.188;5426455;3550198.25;3761641.75;4828998.5;12682971;10206836;22963818;3473717.25;26853900;36424888;30177742;41354768;70281453;23157948;58129660;53842036;43134424;9892572;52396472;46724604;55321516;15016693;42608092;30512222;12834030;30413732;26975104;70881128;15138670;40539900;46039544;45152424;91089184;26602638;8373260;44890332;6856110;16755988;13867519.13;35794484;18386476;25136432;29156418;35105272;11812957;8727200;17149962;17340634;18847888;17438608;4686829;20211696.25;25338628;20474408;"cell-cell signaling;cell cycle OR cell proliferation;cell organization and biogenesis;stress response;transport;developmental processes;signal transduction;other biological processes";"plasma membrane;other membranes;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component";"transporter activity;cytoskeletal activity;other molecular function";68;97.14;68;97.14;34;94.44;34;100
High;P39656;Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;4604619;;;21025448;11279763;8622825;;;15499225;;;18124980;6385936.5;4455480;;18512266;5774896;7497504.5;;;;6118514;5004513.5;15473945;3799747;2597888.75;14545792;13163110;11569574;11297865;12306167;10882205;;3319244.75;25989374;5511826;6422176;12732394;11713455;7501482.5;5293548.5;8193964.5;18229522;5059063.5;8247231.5;8395743;11506868;19559212;14215898;13184072;14959811;15121062;27437382;9926774;2533641.5;11122709;10840752;7146910;4490777;11094663;4533236.5;11019850;6170950.5;8191301;6965292.5;5019447;8061960.5;6499091;6755693.5;15393113;"protein metabolism;other metabolic processes;other biological processes";"plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component";enzyme regulator activity;59;84.29;59;84.29;25;69.44;34;100
Medium;O43598;2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1;4560724;51461964;23499388;60788452;14674519;14695959.83;19261892;23413007.75;12312823.5;22424629.5;45181006.25;45479723;27759965;90802529.25;100070437.8;22877412;136085924;17426387;8843121;122770416;18064341.17;79401208;54939092;50721496;37189268;57848064;24779037.75;13823264;38543820;18194422;39915400;152994352;23299826;13837470;33975815.25;58415738.75;63785184;213509152;152839600;135095008;22423904;99841272;28779776;32791360;71759496;60978176;64277308;62173822.13;33621410.75;42529344;154310992;36862417.63;64607268;136911785.5;73922094.97;75803496;10680457;122890488;78974701.69;48349284;26252474;30871250;85396152;8020927.5;51405524;44456317.25;45710580;110833504;22081382;33846274.63;"other metabolic processes;other biological processes";"cytosol;nucleus";other molecular function;70;100;70;100;36;100;34;100
High;P56385;ATP synthase subunit e, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5ME PE=1 SV=2;4547913;1115667.25;;;392754.8438;337317.8438;2268963.125;5179169.938;2267909.25;6442565;1075830;536695.875;410913.6875;1962119.5;2931221.75;;2408892.25;301326.7188;805694.7969;1391342.625;;3066146.375;1583677;1030154;408242.3125;2026098.625;3586259.25;1892436.875;3801112;1532343.5;3049095.25;5292859.5;1680172.375;1391185;2356294.5;1847220.5;7167805.563;4724590.5;2025283.875;3385937.5;482277.125;931134.8125;;4069122.5;1232082.656;3771190.25;2349113;1715777.75;3349890;5971946.875;959216.2031;4164166.875;2884701.5;1732615.344;;3755766.5;3412623.5;2188035.438;1730172.844;2073369.625;660483;2009927.469;2674070.594;1186304.125;1988793.375;5039850.375;1953475.078;1814992.625;1631876.5;1500036.625;"other metabolic processes;transport";"other membranes;mitochondrion";"transporter activity;other molecular function";64;91.43;64;91.43;32;88.89;32;94.12
High;Q14974;Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;4535294.25;19937858.24;38696312.75;31844765.88;20674844.79;22050655;10052170.16;16749767.94;16325924.38;42498583.75;16243177.19;26050530.31;17725916.38;12505688.5;1155697.188;55506706.13;32982768.91;20055414.5;8448984;3536146;9037038.781;3385755.07;236813.0313;52174.42188;541220.75;6631863.125;30857191.22;9503702.875;13540999.5;10899818.5;16980993.3;11627059.5;25903781.81;5162302.5;41375991;12631088.28;14361527.81;6230777.617;12133958;38147816.94;1169856.625;12922247.27;30798364;7510995.938;19585359.69;9327585.063;47907360.16;23843336.38;29592930;29941228.63;;23819594.5;522567.9688;517019.3281;75035.77344;16903888.94;11301409.63;245133.6719;1198039.438;6743094.75;1283206.875;1503372.25;3383354.438;13350212.38;13529285.78;3791129;;14074540.69;16515041.58;24373656.66;"cell cycle OR cell proliferation;cell organization and biogenesis;transport;signal transduction;other biological processes";"non-structural extracellular;other membranes;cytosol;ER/Golgi;nucleus;other cell component";other molecular function;68;97.14;68;97.14;36;100;32;94.12
High;O14773;Tripeptidyl-peptidase 1 OS=Homo sapiens OX=9606 GN=TPP1 PE=1 SV=2;4513616.18;10711956.69;17316269.63;19029318.25;13664634.13;19937141.98;5603167.063;11938837.63;11003217.25;20013386.75;5834078.938;10939634.44;6209505.094;5644054.5;569988.6875;54279553.56;11070155.81;16131002.38;6265883.828;5239369.688;1879994.219;1835341.5;2345303.75;;2072766.875;306881.75;9097539.766;6851673.391;7536415;6914124.5;7927278.406;;7117690.234;1217028.5;26139404.19;4626278.906;10185025.63;3454877;7520210.75;4357167.5;364647.5313;48135.89063;7470261;3885408.086;2490220.5;;5766659.25;6174401.375;7702969.156;4625310;;7282016.563;184042.4688;690319;397748.75;9614392.625;13763210.13;330944.8125;4095447.625;6912161.313;;;141552.6719;4737731.609;2146730.516;5206501.898;;5474581.031;1522173.625;3682246.25;"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes";"other membranes;ER/Golgi;other cytoplasmic organelle;other cell component";other molecular function;63;90;63;90;34;94.44;29;85.29
High;P15311;Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4;4504684.563;1334899;5630303;11892947;7718987.313;17777275.5;;1102885;8407608;15221003;1405442.375;27218099.5;18356371.5;;;55927408.5;3072225.25;20124167.2;;1575277.906;;;283102.625;251457.1563;;;1165232;882797.5;;412912.4063;;329455.25;;;6837848.5;407740.8125;1638423;868568.3125;;3511071.094;;166725.5313;;;702441.6875;1035394.563;;;2366995.5;1235918.75;;3674180.5;420160.5313;209491.125;161053.5156;1858226.125;7851736.141;332069.375;267925.75;3375272;1804725.336;247351.7813;;;565839.75;312344.9375;243169.2656;;4821683.5;;"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;transport;signal transduction;other biological processes";"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component";"cytoskeletal activity;other molecular function";47;67.14;47;67.14;23;63.89;24;70.59
High;O94919;Endonuclease domain-containing 1 protein OS=Homo sapiens OX=9606 GN=ENDOD1 PE=1 SV=2;4477309;5308893;11203955;6875402.75;6600014;8750342.531;3162602.938;9292523;6068293.25;13205699;6192513.25;14562678.75;4142177.813;;3198650.219;46599805.25;1237811.625;17581894;7315371.313;3948024.25;2555023.063;624032.25;4900628.063;2235096.563;2244445.125;1487165.25;5153161.5;2410363.75;7904243.688;2327567.5;4942143.375;4981527.563;4991497.75;1605091.625;3787043.25;2290451;7677569;8860794.563;18359285;4909357.563;177725.2188;4656856.5;6756583.5;1685668.375;13437146.63;5650580.891;5938242.125;10508225;20557657.94;5435998.25;6068954.563;7590858;3831445.844;8365847.75;1054344.172;7981756.75;5837054.625;7213192;3963286.883;1901070.125;3139076.5;4680900.5;4788363.688;6084934.125;;;1597253.25;3099822.813;3267940;2089423;other metabolic processes;"non-structural extracellular;cytosol";"nucleic acid binding activity;other molecular function";67;95.71;67;95.71;35;97.22;32;94.12
High;P07237;Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3;4458401;1337844.25;20064828.97;18553364;10244102.81;9867362.688;4101419.188;15657066.13;12323637.25;13149182;1650156.25;3744974.5;11948984.5;1414906.781;529144.3125;16573323.63;4108551.625;8880673.125;5841300.438;3091950.875;6123269.438;216787.625;;479156.9688;1246584.844;4664696.375;12485251.88;976887.3125;7066002;8955697.25;7034834.625;;3885653;;8055570.25;2242950.5;1653015.875;883963.125;;681023.625;45777.48438;;8507926.5;1505940.75;3194588.313;3098303.688;6500440.875;15633018.5;19432799;4023525.25;2323279.313;8266161.375;2896884.375;142002.4844;257613.25;5701658.375;2258942.25;246936.1563;2726334.75;4883165.063;737613;848650.1875;2126763.813;10733427.13;1662120.438;2478951.938;1083387.344;904194.8125;3150552.438;3886426.375;"protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes";"non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cell component";"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function";65;92.86;65;92.86;33;91.67;32;94.12
High;H3BNC9;Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV=2;4434902.438;3651592.5;;;3735143.5;879562;;;6662365.25;;5033588;9666290.188;2849866.25;;;102027708.3;7356942.25;10187209.5;3262783.375;1176006;789337.0625;9030460;;1239643.75;;9150769;9224359;;;;;19477146.75;7716805.5;5116459.625;5217000.625;18874287;8430702;9941267;8432677.75;;;10205153.13;7551884;;;27059756.5;6214679.5;23461547;3834335.5;13655722;1682425.188;;5655051.75;5826467.5;;1810719;32837938;;9092036;814687.3125;8781521.5;3874174.75;11313194;;723945.25;6536338.5;9895230;;;7301293;"protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes";"translational apparatus;other cell component";"nucleic acid binding activity;other molecular function";47;67.14;47;67.14;21;58.33;26;76.47
High;P60953;Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2;4420735.25;329105.25;6206339;8750736.75;6857584;15953957;756989.5625;4594033.75;8986391.75;11966957;2535737.875;3770476;4703583;2265656.25;3543254.75;12679723;5658586.5;4851455.313;3447772.5;1531426.625;;2648718.75;2839295.75;;1092737.563;2758071.5;12472908;1589548.375;3642914.5;3606146.5;;12480470.5;2224972.75;4153619.375;9907280.5;5046517.875;4318536;9473119;8642942.75;1156068.5;3063689.828;4384021;2921338.25;1141874.875;4054593.75;1906337.5;;4165291.5;13733599;3779416.75;6274018;8057272.875;8873505.875;6537309.5;1032680.5;3263494;12913175;3858683.75;2065836.375;6455372;680846.3125;1027797.25;4518929.25;8151661.25;4221939.5;1844496.875;1765437.813;3062173.75;3271751.75;3145357.75;"cell-cell signaling;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes";"plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cytoplasmic organelle;other cell component";"signal transduction activity or receptor binding;other molecular function";66;94.29;66;94.29;33;91.67;33;97.06
High;Q02543;60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2;4400171.5;3900604.5;10797314;23176345.75;9378814;8029383.5;4488639;6003258.5;7734007.5;26872699;1174393.25;14938382.25;5819985;5172875;1161806.25;60255833;1597119.063;7781573.125;760810;1577133.125;5154662.563;;;1899569.5;2309068.25;;567615.25;;8617852;;;6651700.5;;228283.5313;9504041;;10195375;;14574133;;;535588.5625;5418737.5;;;;;;;7345184;;20879414;2757809;;;18094519.5;1851117.625;249657.8594;889993.25;10065274.13;101713.2813;;5685182;;1939890.625;;176369.1406;;5666778.5;;"protein metabolism;other metabolic processes;other biological processes";"cytosol;translational apparatus;other cell component";other molecular function;45;64.29;45;64.29;28;77.78;17;50
High;A0A096LP22;Probable peptidyl-tRNA hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=PTRH1 PE=1 SV=1;4321846;10415035;13072502;16356435;8113224.5;13070197;4864309.5;13785346;11989718;19086384;2562572.5;7053328;4799058;3152701.5;2650639;10302678;6083404.5;5208511;3877671.25;3330417.25;5063823.5;1219494.375;3315386;;;4041962.75;9834856;6268992;5453973;7356700.5;7042566;3742805.75;8900164;4221916.5;12172214;4544035;8182944;7156000;10727918;2214101.75;322116.9688;1500745.875;15392134;3699257.75;3486917.5;5315117.5;10140715;9292417;18739806;7672753.5;;5543180;;;233744.5156;7016613.5;6466757.5;1282842.875;1063566.25;4581694;358609.5313;665058.25;2183324.75;4832621.5;2449792.5;1560628.625;276673.6875;4680252;7040401;5157743;;;other molecular function;65;92.86;65;92.86;34;94.44;31;91.18
High;O95197;Reticulon-3 OS=Homo sapiens OX=9606 GN=RTN3 PE=1 SV=2;4166272.5;17007105.5;10557388;31621322;11273012.25;13727276.25;7563242.5;19753304;20817641.5;29965726;13130414;20488167;14350880.38;11556613.5;8652574.25;55767369.13;29154534.03;17727100.5;13695798.25;9619207.313;6133188.125;;4848779;;2894035.75;10405654;19196184.5;10980977;742768.5625;8953106;12315186;15609555;6919347;;25289031.5;;;1238162.75;4539917;1173762.25;;4288168;2447179.5;7226694.5;6448262.5;;32045972;20022562;26265876;24404528.5;;14519840;1287944;;1707201.125;16199418.5;10964613;7216985.75;;17993839.5;;;6106178.063;4583060;4256928.313;3180681.125;461253.9688;8496987;5082148.5;9504646;"cell organization and biogenesis;transport;other biological processes";"non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cell component";;58;82.86;58;82.86;33;91.67;25;73.53
High;P10606;Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2;4101175.375;9555202;16740594;25773476;10127918;9323924;5741931.5;16090638.44;31255971.5;28944748;3961796.5;21173766;5822561;1902232.43;4411419;29281747.31;9492493;12272622;7082543;4679092;3562768.813;3580380.25;1995462.125;6660297;10255702.5;1941793.375;9153172.25;6282540.875;5295241.5;4114394;9126285;2812057.25;31730702.75;771500.625;16465050;7440224.75;14270958.5;3702917.156;6534543.5;5365693.25;885519.875;1263434.094;18867640;8284811.5;8193762;16270357;10424880;10308702.5;18927744.5;11603040.75;1005643.25;18920154;10740951.63;297592.0313;90256.375;6898830;11190342.97;7828039.313;10008274;3841764.75;;2691374;6222306.375;8816719.5;2901270.5;6473542.375;426566.8125;4748594.375;14584975.5;5284089.5;"other metabolic processes;transport;other biological processes";"other membranes;mitochondrion";"transporter activity;other molecular function";69;98.57;69;98.57;36;100;33;97.06
High;P48735;Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2;4061678.063;6667906.5;5938172.75;25552995.75;14570970.75;44371722;2237392.5;6995424.438;3065501.75;9576754.5;15290050.69;44735610;27653309;;4801192.5;137390019;;52540537;3864290.125;;;10258393;;6101373.5;2604222.75;;1855791.375;1402041.75;1397833.5;1420876.25;1778511.25;344034.25;1237369.125;;6350039;740116.0625;;;;;9817227;;;;;451915.75;996631.125;2699480;1387816.375;8972240.25;;1293337.625;7591901.781;;;955859.4375;2916725.25;;;;;200350.25;656289.875;2363661.25;;645833;8406305;;1331163.5;1360136.875;"other metabolic processes;developmental processes;other biological processes";"cytosol;mitochondrion;other cytoplasmic organelle";other molecular function;46;65.71;46;65.71;28;77.78;18;52.94
High;Q9Y570;Protein phosphatase methylesterase 1 OS=Homo sapiens OX=9606 GN=PPME1 PE=1 SV=3;3987072.25;4898652.242;8300206.125;16268600.88;15451539.59;22812582;1121382.391;7437930.906;775743.125;37722816.81;2653352.25;7886707.25;5913865.531;2506925.156;640050.25;34478366.25;1046030.156;6807142.125;5844622.313;6031342;1380603.875;958727.0156;1716331.406;1323008.453;936103.5;2060045.938;256933;4243537.563;366931.1563;;1034787.25;1594971.563;803006.5313;;4376130.438;2164869.125;;5308051.125;;1497777.125;68389.39063;1821581.984;246260.6719;1421965.594;210568.1719;1163631.125;5099647.75;6147645.438;6151881.625;4159035.125;5682130.625;3407452.688;7578105.25;2217075.469;421943.1875;4060362.063;2365735.375;389778.0625;564849.8125;1630701.625;2300416.953;232484.6406;1392697.438;234515.2344;3056973.313;2420511.656;2784237.688;2876941.063;983181.4375;4904667.375;"cell cycle OR cell proliferation;protein metabolism;other metabolic processes;other biological processes";nucleus;"enzyme regulator activity;other molecular function";66;94.29;66;94.29;34;94.44;32;94.12
High;B1AK88;F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1;3950864.75;1534641;2182118.25;12455810;1284414.625;12956994.25;;1395037.25;7280144;12789693;;1359432.25;;;;13050824.38;;5485638.5;;;;;;2558146;;;2962707.25;859744.3125;5055524.125;1852799.875;13796028;;2384837;;6104255.5;1558301.125;896998.1875;;;;;4328525.5;5073572;687643.3125;;1300920;1198088.125;5039531;4462980.5;5820475.875;;7055505;3488644.25;4156931.25;;;;;7141147;;;;;8265348.375;;5414389;1029418.5;7199212.5;2614256.25;4267000.5;cell organization and biogenesis;cytoskeleton;cytoskeletal activity;40;57.14;40;57.14;21;58.33;19;55.88
High;C9JZR2;Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=2;3833579;5913939;6489284.5;11715199.25;3972423.875;9208038;;8367393.125;9602057.5;15633520.75;;13028789.38;15196324;;2880673.5;37235377;;18542803.5;3524217.375;746132.3125;3845646.75;1849526.5;;1948316.75;;;5494951;5557947;6744120.25;;7500040.5;5636997.5;;1242871;2393693.5;6556309.5;;6687851.5;;5214524.5;2537476;;10705578;4419359.5;6150371.5;5324819;6255885;;16060588;5006289;4115780.25;1933652.25;4275455;4140986;2461814.75;6551724.125;4656041.5;1716925.625;2393146.75;4886569;2057232.875;;5161194.125;8832607.094;3580079.25;2909520;1602529.125;7245140;;6635190.5;cell adhesion;"plasma membrane;other membranes;other cell component";other molecular function;55;78.57;55;78.57;26;72.22;29;85.29
High;P40429;60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;3750661.406;14017707.53;13029973.5;7392554.5;5880716.5;12304840.63;4690982.75;3665038.125;5399999.5;8542590.5;1757752.75;3302870.25;12244299.41;1980151.594;3879357.781;59734037.44;3693678.25;3111734;5581365;2443105.344;4442174.875;15313337.63;12474055.19;8870736;1953997.783;1273862.938;910247.5;3267269.75;3337518.375;3140574.25;2901951.938;10327868.38;3768391.938;537743.7969;227120.9531;2966329.5;2079502.469;5846232.5;3849221.625;7524400.5;6590884.75;739511.9688;1144335.031;1734873.875;1503927.344;5741175.625;1522637.094;366870.875;368940.4375;5700961.688;11110610;1622731.5;15409985.53;3711827.75;3159958.031;2087659;1386220.332;1737198.344;4781651.75;870141.0313;235198.0313;191841.8125;2516330.609;909315.8125;1753128.188;2273420.875;2454662.188;2663228.938;2392702;5589005.672;"protein metabolism;other metabolic processes;stress response;other biological processes";"cytosol;translational apparatus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
